trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20200927,7367,1204,1308
20200928,906,2470,2708
20200928,912,2530,2911
20200928,924,2504,2823
20200928,926,2537,2321
20200928,971,2570,2506
20200928,7374,1562,1788
20200929,950,2572,2523
20200929,962,2450,2766
20200929,7351,1610,1730
20200929,7365,1679,1698
20200930,902,2392,2414
20200930,956,2524,2585
20200930,7316,1572,1716
20200930,7318,1614,1715
20201001,969,2684,2831
20201001,980,2473,2113
20201001,986,2550,2453
20201001,7329,1575,1405
20201001,7354,1649,1553
20201001,7364,1617,1874
20201001,7386,1607,1671
20201002,925,2640,3093
20201002,948,2663,2650
20201002,969,2552,2574
20201003,7347,1195,1120
20201003,7373,1191,1223
20201003,7377,1149,1215
20201004,919,1858,1873
20201004,944,1928,1701
20201004,944,1909,1529
20201004,955,1844,1951
20201004,983,1990,2214
20201004,7373,1244,1364
20201005,977,2650,2993
20201005,7347,1553,1586
20201005,7353,1570,1633
20201006,952,2603,3045
20201006,7315,1538,1730
20201006,7346,1683,1534
20201006,7369,1539,1450
20201006,7382,1563,1586
20201006,7391,1648,1625
20201007,901,2496,2703
20201007,922,2535,2537
20201007,970,2601,2757
20201007,975,2511,2529
20201007,7349,1592,1237
20201007,7381,1551,1716
20201008,900,2548,2059
20201008,904,2570,2604
20201008,911,2676,2941
20201008,953,2533,2678
20201008,991,2530,2648
20201009,927,2570,2534
20201009,931,2545,2499
20201009,962,2473,2624
20201009,967,2589,2677
20201009,7330,1581,1409
20201009,7335,1628,1605
20201009,7369,1619,1798
20201009,7399,1551,1634
20201010,7391,1257,1226
20201011,902,1938,1858
20201011,931,1953,2008
20201011,946,1972,1921
20201011,974,1879,1822
20201011,7343,1144,1283
20201011,7349,1184,1331
20201011,7366,1201,1396
20201011,7392,1200,1128
20201012,7307,1674,1734
20201012,7323,1653,1751
20201012,7339,1678,1702
20201013,940,2509,2518
20201013,940,2580,2884
20201013,7387,1591,1559
20201014,991,2523,2352
20201015,913,2665,2408
20201015,966,2595,2882
20201015,973,2635,2509
20201016,907,2531,2729
20201016,969,2574,2511
20201016,980,2512,2392
20201017,942,1921,2267
20201017,981,1963,1783
20201018,977,1891,2063
20201018,980,1932,2015
20201018,7389,1211,1211
20201019,925,2545,2988
20201019,930,2595,2903
20201019,937,2518,2547
20201019,7389,1625,1744
20201020,961,2521,2715
20201020,7370,1551,1721
20201021,918,2569,2457
20201021,940,2444,2377
20201021,960,2574,3132
20201021,7330,1638,1780
20201022,7314,1533,1717
20201023,7313,1618,1750
20201023,7353,1628,1598
20201023,7377,1582,1733
20201024,997,1937,2188
20201024,7308,1137,1232
20201024,7320,1188,1319
20201024,7368,1191,1197
20201025,988,1928,1961
20201025,7312,1142,1159
20201025,7319,1210,1160
20201025,7357,1156,1134
20201026,958,2617,2872
20201026,975,2582,2578
20201026,7301,1630,1703
20201026,7344,1566,1438
20201027,948,2668,2609
20201027,971,2477,2436
20201027,7333,1580,1502
20201028,911,2679,2758
20201028,937,2518,2555
20201028,7324,1632,1729
20201029,905,2594,2566
20201029,919,2560,2595
20201029,929,2596,2613
20201029,984,2477,2511
20201029,7321,1618,1659
20201029,7357,1535,1792
20201029,7392,1558,1816
20201030,920,2594,3069
20201030,963,2545,2819
20201030,7382,1546,1538
20201030,7394,1562,1728
20201030,7399,1585,1781
20201031,901,1977,2135
20201031,935,1921,2183
20201031,7334,1193,1242
20201101,992,1899,1896
20201101,7302,1223,1121
20201102,927,2562,2835
20201102,959,2473,2371
20201102,972,2507,2035
20201102,7307,1579,1601
20201102,7320,1565,1473
20201102,7338,1607,1479
20201102,7397,1581,1335
20201103,900,2578,2528
20201103,902,2478,2511
20201103,926,2606,2600
20201103,987,2555,2530
20201103,988,2507,2696
20201103,995,2520,2465
20201103,7305,1589,1788
20201103,7363,1680,1691
20201104,966,2545,2520
20201104,7329,1563,1651
20201104,7370,1590,1777
20201105,973,2660,2580
20201106,927,2473,2522
20201106,954,2498,2187
20201106,7324,1583,1624
20201107,905,1855,1898
20201107,966,1904,1919
20201107,970,1911,1897
20201107,7304,1155,1237
20201108,908,1937,2014
20201108,970,1920,2015
20201108,7303,1160,1397
20201108,7331,1156,1103
20201108,7358,1168,1311
20201108,7363,1204,1443
20201109,906,2542,2555
20201109,909,2519,2756
20201109,926,2587,2484
20201109,945,2535,2442
20201109,981,2686,2869
20201109,7317,1559,1540
20201109,7352,1592,1795
20201109,7361,1646,1893
20201109,7369,1572,1703
20201109,7392,1619,1584
20201110,929,2563,2430
20201110,969,2467,2330
20201110,7315,1591,1720
20201111,905,2472,2142
20201111,964,2514,2801
20201111,7335,1544,1753
20201111,7373,1583,1701
20201112,916,2567,2794
20201112,960,2657,2702
20201112,7335,1545,1747
20201112,7379,1594,1603
20201113,918,2536,2477
20201113,986,2612,2896
20201113,994,2532,2623
20201113,7370,1553,1831
20201114,926,1830,2136
20201114,947,1870,1685
20201114,947,1910,1839
20201114,7388,1230,1152
20201115,925,1920,1932
20201115,930,1895,1805
20201115,931,1865,2013
20201115,7365,1245,1226
20201116,909,2597,2655
20201116,7306,1638,1576
20201116,7352,1545,1734
20201116,7374,1642,1604
20201116,7382,1609,1445
20201117,957,2552,2576
20201117,7303,1656,1770
20201119,902,2544,2395
20201119,951,2440,2261
20201119,957,2527,2744
20201119,7300,1541,1512
20201120,930,2544,2964
20201120,7324,1583,1621
20201120,7370,1567,1645
20201120,7372,1561,1600
20201121,904,1926,1685
20201121,915,1862,1882
20201121,7366,1151,1356
20201122,991,1926,1988
20201122,995,1890,1983
20201122,7307,1203,1185
20201123,7389,1631,1630
20201123,7394,1622,1803
20201124,914,2553,2639
20201124,923,2527,2429
20201124,7345,1624,1685
20201124,7347,1608,1414
20201125,904,2519,2297
20201125,957,2637,2533
20201125,979,2598,3342
20201125,7301,1654,1484
20201125,7323,1581,1475
20201125,7390,1598,1735
20201126,7333,1588,1576
20201126,7377,1646,1829
20201127,921,2559,2756
20201127,949,2489,2278
20201127,7301,1542,1516
20201127,7308,1589,1615
20201127,7342,1708,1829
20201127,7355,1623,1654
20201127,7356,1557,1620
20201127,7366,1637,1662
20201127,7372,1528,1311
20201128,965,1931,1880
20201128,995,1905,1967
20201128,7303,1213,1545
20201128,7367,1149,1185
20201129,962,1904,1935
20201129,967,1902,1999
20201129,7315,1168,1256
20201129,7317,1307,1318
20201129,7362,1177,1077
20201130,7373,1531,1572
20201201,945,2531,3023
20201201,947,2568,2218
20201201,979,2548,2461
20201201,7308,1540,1366
20201201,7346,1574,1730
20201202,7327,1548,1592
20201202,7330,1571,1664
20201202,7391,1552,1755
20201203,957,2592,2389
20201203,969,2503,2674
20201203,977,2514,2491
20201203,994,2567,2764
20201203,7328,1641,1716
20201203,7343,1619,1673
20201204,905,2602,3123
20201204,939,2555,2590
20201204,953,2659,2766
20201204,961,2573,2823
20201205,914,1900,1831
20201205,998,1912,2134
20201205,7319,1242,1427
20201205,7372,1186,1294
20201205,7382,1173,1277
20201206,947,1861,2103
20201206,7379,1228,1298
20201206,7389,1167,1418
20201206,7393,1165,989
20201206,7395,1230,1276
20201207,932,2568,2827
20201207,938,2539,2934
20201208,961,2507,2588
20201208,961,2517,2925
20201208,988,2578,2415
20201209,7356,1617,1594
20201210,991,2581,2689
20201210,999,2512,2366
20201210,7335,1623,1503
20201211,951,2543,2679
20201211,7336,1578,1682
20201211,7364,1642,1509
20201211,7364,1666,1737
20201211,7392,1620,1832
20201211,7398,1603,1538
20201212,907,1816,2010
20201212,937,1906,1687
20201212,976,1863,1941
20201212,976,1951,1889
20201212,7312,1175,1295
20201212,7391,1226,1103
20201213,935,1945,2007
20201213,955,1870,1994
20201213,968,1879,2072
20201213,999,1898,2059
20201213,7316,1256,1471
20201213,7394,1161,1070
20201214,949,2565,2854
20201214,964,2521,2651
20201214,7379,1596,1710
20201215,944,2601,2851
20201215,977,2607,2764
20201215,983,2628,2649
20201215,995,2537,2747
20201215,7354,1577,1470
20201216,912,2602,2753
20201216,961,2589,2655
20201216,970,2585,2538
20201216,7300,1617,1659
20201216,7316,1615,1566
20201216,7370,1579,1686
20201217,900,2563,2626
20201217,905,2608,2556
20201217,945,2568,2853
20201217,946,2552,2742
20201217,7348,1641,1613
20201217,7391,1608,1755
20201217,7395,1606,1497
20201217,7396,1612,1612
20201218,906,2570,2985
20201218,986,2568,2712
20201218,990,2584,2633
20201218,7384,1573,1448
20201219,7311,1188,1189
20201219,7315,1259,1435
20201219,7338,1239,1220
20201219,7374,1262,1375
20201219,7385,1186,1328
20201219,7395,1147,1287
20201220,930,1961,1918
20201220,936,1939,1843
20201221,925,2532,2577
20201221,926,2574,2305
20201221,987,2508,2705
20201221,7335,1559,1589
20201222,953,2488,2603
20201222,7365,1660,1727
20201223,932,2525,2506
20201223,975,2483,2367
20201223,990,2651,2352
20201223,7302,1562,1132
20201224,964,2544,2360
20201224,7371,1633,1781
20201224,7382,1558,1465
20201224,7387,1626,1707
20201225,924,2568,2997
20201225,991,2500,2808
20201225,7309,1604,1682
20201225,7378,1517,1571
20201226,913,1922,2028
20201226,968,1844,1846
20201226,981,1933,1943
20201226,984,1910,1820
20201226,7356,1233,1140
20201227,916,1862,2091
20201227,972,1945,1846
20201227,7308,1198,1342
20201227,7357,1219,1263
20201228,903,2525,2542
20201228,963,2567,2349
20201228,967,2382,2646
20201228,7360,1646,1723
20201228,7373,1572,1307
20201229,7318,1564,1780
20201229,7329,1589,1804
20201230,951,2510,2876
20201230,981,2530,2561
20201230,7315,1524,1590
20201230,7331,1623,1651
20201231,962,2417,2763
20201231,7343,1654,1440
