trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20210924,954,2758,2912
20210924,956,2670,2609
20210924,962,2675,3045
20210924,7302,1649,1867
20210924,7329,1622,1638
20210925,7378,1252,1233
20210925,7399,1285,1397
20210926,916,2008,1915
20210926,939,1984,2150
20210926,942,2025,1846
20210926,999,2042,1614
20210926,7336,1243,1334
20210926,7371,1314,1378
20210927,900,2718,2659
20210927,944,2709,2957
20210927,968,2760,3163
20210928,969,2663,2561
20210929,907,2646,2554
20210929,7346,1661,1727
20210929,7383,1700,1741
20210930,939,2607,2695
20210930,7330,1657,1383
20210930,7360,1684,1759
20210930,7383,1663,1584
20211001,920,2689,2816
20211001,952,2659,2492
20211001,972,2753,3064
20211001,998,2707,2940
20211001,7302,1671,1673
20211001,7328,1725,1869
20211001,7391,1677,1784
20211002,7385,1248,1239
20211003,928,2046,2220
20211003,937,2009,2254
20211003,7306,1287,1265
20211003,7324,1249,1256
20211003,7348,1241,1215
20211004,911,2760,2820
20211004,976,2677,2628
20211004,988,2668,2640
20211004,995,2640,2513
20211004,7308,1717,1995
20211004,7315,1690,1860
20211004,7338,1652,1735
20211005,918,2627,2439
20211005,984,2722,2805
20211005,990,2701,3106
20211005,7328,1668,1967
20211005,7339,1685,1875
20211006,995,2723,2487
20211006,7346,1718,1769
20211006,7399,1634,1760
20211007,919,2732,3063
20211007,952,2681,2656
20211007,7322,1702,1838
20211007,7376,1684,1802
20211008,954,2660,2492
20211008,976,2598,2500
20211008,998,2669,2997
20211008,7382,1742,1666
20211009,980,2024,2429
20211009,7329,1203,1064
20211009,7397,1260,1509
20211010,942,1905,2127
20211010,947,2009,2315
20211010,971,2043,2164
20211010,7334,1233,1110
20211011,913,2628,2679
20211011,925,2752,2921
20211011,7302,1712,1821
20211011,7346,1764,1961
20211011,7360,1683,1734
20211011,7383,1754,1653
20211011,7386,1756,1691
20211011,7391,1626,1641
20211011,7399,1633,1419
20211012,941,2786,3020
20211012,7358,1660,1711
20211013,938,2711,3155
20211013,957,2699,3011
20211013,993,2683,3040
20211013,7345,1693,1956
20211014,938,2756,2634
20211014,944,2676,2813
20211014,956,2733,2750
20211014,968,2786,2837
20211014,998,2674,2459
20211014,7330,1771,1953
20211015,938,2749,2538
20211015,939,2790,3018
20211015,984,2736,2972
20211016,945,1979,1899
20211016,981,2013,2031
20211016,989,2008,2190
20211016,7381,1238,1311
20211017,935,2000,2007
20211017,957,2000,2125
20211017,986,2120,2153
20211017,7321,1262,1221
20211017,7332,1299,1295
20211017,7364,1314,1242
20211017,7367,1214,1244
20211017,7378,1283,1338
20211018,931,2618,2419
20211018,999,2743,2852
20211018,7301,1654,1639
20211018,7308,1651,1752
20211019,908,2646,2743
20211019,994,2688,2581
20211019,998,2664,2367
20211019,7333,1672,1399
20211019,7363,1717,1632
20211019,7383,1664,1777
20211019,7393,1701,1801
20211020,921,2703,2636
20211020,980,2666,2607
20211021,940,2678,2913
20211021,979,2670,2418
20211021,7330,1720,1869
20211021,7337,1672,1603
20211021,7384,1713,1830
20211022,923,2730,2679
20211022,978,2708,2943
20211022,994,2572,2762
20211023,919,1991,2274
20211023,7308,1295,1250
20211023,7360,1262,1420
20211024,989,2054,2127
20211024,7332,1251,1030
20211024,7335,1236,1350
20211024,7347,1234,1136
20211024,7381,1269,1278
20211025,7310,1666,1820
20211025,7364,1609,1756
20211026,910,2716,2737
20211026,978,2623,2989
20211026,7373,1685,1456
20211027,975,2807,2937
20211027,990,2641,2702
20211027,7320,1684,1424
20211027,7326,1732,1737
20211027,7341,1727,1679
20211027,7361,1592,1691
20211028,958,2725,2651
20211028,7321,1643,1627
20211028,7366,1700,1692
20211028,7374,1659,1704
20211028,7374,1596,1604
20211029,916,2658,3012
20211029,934,2750,2782
20211029,7321,1611,1619
20211029,7387,1702,1799
20211030,911,1985,1829
20211030,941,1972,2009
20211030,956,1978,2157
20211030,973,2037,1876
20211030,982,2026,2252
20211030,983,2016,2217
20211030,7384,1263,1339
20211031,909,1973,1956
20211031,912,2004,1870
20211031,953,2006,2402
20211031,998,1959,1892
20211031,7310,1293,1364
20211031,7324,1281,1274
20211101,942,2757,2615
20211101,7379,1715,1763
20211101,7385,1679,1797
20211102,929,2747,3191
20211102,940,2688,2838
20211102,7324,1645,1552
20211102,7357,1709,1842
20211102,7387,1621,1622
20211103,915,2623,2528
20211103,946,2702,2666
20211103,7364,1652,1899
20211104,969,2757,2701
20211104,7342,1746,1789
20211105,925,2663,2772
20211105,980,2611,2680
20211106,927,1989,1905
20211106,995,2030,2137
20211106,7346,1300,1435
20211106,7387,1225,1298
20211107,947,2093,2227
20211107,950,2070,2081
20211107,954,2104,2366
20211107,7329,1284,1127
20211107,7354,1244,1269
20211108,951,2744,2783
20211108,952,2727,2896
20211108,968,2693,3106
20211108,7300,1695,1460
20211108,7354,1675,1904
20211109,984,2572,2175
20211109,7303,1728,1716
20211109,7335,1736,1908
20211110,931,2695,2928
20211110,955,2721,2558
20211110,7319,1684,1744
20211110,7323,1669,1768
20211111,944,2625,2873
20211111,948,2658,2721
20211111,969,2734,2963
20211111,989,2678,3169
20211111,7309,1721,1883
20211111,7347,1706,1709
20211112,937,2761,3265
20211112,7356,1642,1716
20211112,7394,1788,1631
20211113,7308,1264,1448
20211114,975,1934,1934
20211114,997,1986,2446
20211114,7319,1352,1503
20211114,7323,1208,1216
20211114,7325,1266,1262
20211114,7374,1211,1254
20211114,7393,1225,1179
20211115,921,2691,2752
20211115,7376,1713,1947
20211115,7394,1637,1913
20211115,7396,1608,1579
20211116,922,2694,3163
20211116,7301,1664,1573
20211116,7348,1627,1704
20211116,7386,1770,1778
20211117,973,2646,2721
20211117,979,2606,2572
20211117,980,2729,3063
20211118,914,2658,2590
20211118,992,2620,2908
20211118,7327,1721,1844
20211119,912,2723,2716
20211119,7381,1771,1651
20211120,930,2002,1830
20211120,949,2097,2390
20211120,968,2050,2127
20211120,969,2019,2156
20211120,7345,1265,1252
20211121,945,1967,1982
20211121,989,1977,2115
20211121,7333,1248,1287
20211122,995,2662,2443
20211122,7334,1736,1697
20211122,7340,1660,1797
20211122,7367,1643,1730
20211122,7386,1684,1698
20211123,974,2720,2878
20211123,7312,1729,1746
20211123,7320,1636,1744
20211123,7361,1711,1725
20211124,911,2716,2201
20211124,7304,1752,1849
20211124,7345,1681,1491
20211125,966,2677,2520
20211125,971,2607,2743
20211126,907,2652,2766
20211126,918,2666,2312
20211126,962,2592,2669
20211126,7331,1744,1814
20211126,7332,1700,1533
20211127,936,2024,2135
20211127,7390,1264,1414
20211128,916,2021,2084
20211128,938,2043,1951
20211128,973,2053,2110
20211128,7301,1303,1214
20211128,7314,1251,1236
20211128,7320,1341,1522
20211128,7325,1209,1223
20211128,7356,1248,1335
20211129,924,2629,2379
20211129,7344,1700,1588
20211130,931,2601,2305
20211130,7309,1650,1478
20211130,7355,1709,1874
20211130,7361,1684,1546
20211201,927,2699,2778
20211201,934,2697,2675
20211201,961,2656,2430
20211201,985,2671,2823
20211202,915,2704,2713
20211202,935,2688,2537
20211202,969,2542,2588
20211202,7364,1625,1602
20211202,7386,1682,1650
20211203,954,2686,3208
20211203,956,2687,2778
20211203,973,2655,2447
20211203,7334,1698,1993
20211203,7389,1707,1803
20211204,929,1966,1621
20211204,7352,1291,1458
20211204,7376,1299,1485
20211205,922,2072,2020
20211205,927,2127,2073
20211206,921,2645,2567
20211207,965,2767,2983
20211207,984,2660,2638
20211207,7399,1660,1745
20211208,949,2786,2410
20211208,7302,1706,1910
20211208,7313,1690,1748
20211208,7321,1674,1714
20211208,7355,1677,1817
20211208,7364,1692,1890
20211209,908,2711,2759
20211209,947,2723,2773
20211209,7345,1669,1810
20211209,7372,1653,1945
20211209,7386,1724,1864
20211210,907,2731,2853
20211210,956,2668,2300
20211210,969,2701,2645
20211211,936,2015,1969
20211211,940,1985,2329
20211211,961,2077,2097
20211211,7313,1246,1219
20211211,7350,1230,1264
20211212,909,1994,2141
20211212,7346,1251,1281
20211213,955,2718,2634
20211213,7309,1731,1722
20211213,7319,1647,1630
20211213,7327,1751,1695
20211213,7356,1703,1821
20211214,912,2696,2864
20211214,947,2634,2859
20211214,948,2750,2691
20211214,976,2704,2606
20211214,983,2754,2697
20211214,7309,1673,1684
20211214,7381,1710,1666
20211214,7396,1669,1783
20211215,923,2698,2551
20211215,7333,1702,1491
20211215,7348,1644,1824
20211215,7395,1667,1408
20211216,914,2660,2612
20211216,994,2640,2879
20211216,7377,1676,1987
20211216,7382,1646,1628
20211217,998,2664,3014
20211218,903,2016,2032
20211218,907,2032,2268
20211219,904,2055,2262
20211219,7302,1267,1079
20211219,7317,1268,1123
20211219,7321,1289,1489
20211219,7395,1270,1449
20211220,962,2638,2637
20211220,7343,1598,1548
20211220,7355,1670,1712
20211221,7330,1683,1657
20211221,7336,1614,1668
20211222,959,2706,3139
20211222,7319,1667,1685
20211223,962,2704,2714
20211223,7359,1656,1607
20211224,927,2821,2458
20211224,953,2693,2832
20211224,968,2678,2740
20211224,7356,1661,1705
20211224,7380,1667,1626
20211225,997,2023,2220
20211225,7334,1272,1456
20211226,954,2009,2475
20211226,997,2023,2179
20211226,7333,1282,1155
20211226,7376,1247,1361
20211226,7395,1289,1442
20211227,960,2735,2868
20211227,7315,1754,1634
20211227,7321,1706,1815
20211227,7339,1626,1793
20211227,7347,1615,1773
20211227,7382,1632,1475
20211228,7375,1679,1556
20211229,933,2674,2781
20211229,7398,1710,1784
20211230,966,2670,2762
20211230,7319,1697,1789
20211231,7343,1667,1842
