trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20190924,7377,1519,1437
20190924,7382,1479,1442
20190925,920,2391,2393
20190925,960,2401,2378
20190925,970,2332,2475
20190925,977,2365,2531
20190925,7341,1460,1634
20190926,940,2415,2573
20190926,7345,1489,1252
20190927,908,2364,2149
20190927,935,2422,2564
20190927,7319,1535,1482
20190927,7324,1480,1534
20190927,7344,1550,1597
20190927,7359,1597,1810
20190928,7340,1123,1162
20190928,7365,1112,1057
20190929,934,1804,1965
20190929,7387,1124,1235
20190930,903,2333,2376
20190930,914,2371,2449
20190930,940,2454,2570
20190930,991,2413,2402
20190930,7363,1487,1550
20191001,908,2349,2391
20191001,940,2375,2336
20191001,941,2372,2697
20191001,997,2536,2737
20191001,7369,1513,1703
20191001,7388,1450,1628
20191002,983,2460,2699
20191002,7331,1458,1401
20191003,914,2398,2058
20191003,961,2470,2594
20191003,982,2369,2604
20191003,7314,1502,1720
20191003,7349,1539,1640
20191003,7359,1593,1580
20191004,905,2415,2374
20191004,917,2416,2506
20191004,7343,1450,1440
20191005,909,1783,1929
20191005,939,1795,1726
20191005,965,1779,1838
20191005,7319,1160,1045
20191005,7351,1150,1008
20191005,7367,1122,1136
20191005,7381,1138,1223
20191006,917,1861,1930
20191006,7343,1121,1081
20191006,7368,1089,1194
20191007,938,2392,2333
20191007,997,2440,2551
20191007,7310,1489,1344
20191007,7355,1511,1352
20191008,900,2385,2331
20191008,904,2445,2242
20191008,909,2413,2762
20191008,998,2439,2373
20191009,962,2418,2790
20191009,993,2402,2682
20191009,996,2385,2581
20191009,7300,1523,1676
20191009,7302,1491,1417
20191009,7314,1495,1651
20191009,7327,1478,1496
20191009,7344,1481,1554
20191009,7372,1457,1585
20191010,909,2406,2753
20191010,972,2427,2461
20191010,990,2393,2503
20191010,7310,1541,1748
20191010,7334,1475,1538
20191010,7350,1487,1709
20191011,900,2378,2245
20191011,7395,1518,1663
20191012,910,1763,1661
20191012,920,1810,2077
20191012,921,1827,1873
20191012,927,1795,1708
20191012,953,1753,1776
20191012,962,1776,1793
20191012,980,1751,1716
20191012,7321,1089,1079
20191012,7345,1151,922
20191012,7364,1171,1201
20191013,906,1741,1802
20191013,7337,1132,1092
20191013,7385,1170,1251
20191013,7395,1112,1167
20191016,914,2366,2619
20191016,949,2405,2477
20191016,7321,1456,1533
20191017,952,2394,2517
20191018,918,2308,2292
20191018,924,2438,2314
20191018,962,2343,2102
20191018,994,2472,2330
20191018,7315,1488,1436
20191019,972,1777,1917
20191019,981,1765,1902
20191019,7335,1129,1141
20191019,7360,1109,1023
20191020,912,1799,1799
20191020,969,1833,2015
20191020,7349,1072,1236
20191020,7399,1121,1250
20191021,979,2495,2851
20191021,994,2406,2482
20191021,7305,1479,1509
20191023,904,2373,2550
20191023,997,2387,2441
20191023,7351,1586,1563
20191023,7355,1512,1440
20191023,7365,1523,1491
20191023,7398,1458,1558
20191024,923,2366,2259
20191024,945,2374,2270
20191024,949,2383,2127
20191024,966,2390,2438
20191024,968,2366,2610
20191024,7308,1510,1524
20191025,952,2452,2655
20191025,965,2333,2520
20191025,7307,1490,1655
20191025,7343,1538,1654
20191025,7384,1459,1365
20191026,925,1849,2056
20191026,956,1830,1941
20191026,969,1829,1951
20191027,934,1847,1793
20191028,949,2432,2658
20191028,7366,1510,1525
20191029,918,2401,2700
20191029,992,2357,2474
20191029,7305,1492,1407
20191029,7315,1420,1485
20191029,7332,1446,1517
20191029,7340,1513,1469
20191030,7330,1541,1483
20191030,7341,1454,1605
20191031,983,2424,2359
20191031,7302,1565,1754
20191031,7379,1543,1434
20191101,970,2425,2739
20191101,998,2463,2604
20191101,7322,1623,1593
20191102,920,1829,2155
20191102,7312,1131,1015
20191102,7346,1152,1227
20191103,966,1835,1827
20191103,7300,1095,1158
20191103,7303,1119,1126
20191103,7354,1145,1306
20191103,7373,1047,1186
20191103,7390,1112,975
20191104,935,2357,2322
20191104,960,2456,2916
20191104,7324,1535,1601
20191104,7333,1466,1243
20191104,7386,1549,1543
20191104,7391,1543,1533
20191105,989,2440,2241
20191105,7304,1514,1688
20191106,988,2390,2418
20191106,7371,1431,1575
20191106,7378,1542,1495
20191106,7399,1450,1379
20191107,918,2309,2514
20191107,994,2449,2529
20191107,7312,1483,1532
20191107,7388,1457,1271
20191108,923,2434,2200
20191108,925,2298,2482
20191108,930,2408,2769
20191108,959,2391,2331
20191108,966,2435,2236
20191108,7320,1526,1488
20191108,7380,1546,1541
20191109,933,1787,2149
20191109,971,1757,1839
20191109,7344,1089,1160
20191110,926,1785,1754
20191110,928,1810,1732
20191110,7372,1158,1128
20191110,7375,1087,1206
20191111,920,2383,2439
20191111,982,2303,2577
20191111,7322,1478,1510
20191111,7331,1486,1673
20191111,7352,1515,1529
20191111,7361,1474,1575
20191112,915,2411,2466
20191112,924,2364,2124
20191112,991,2370,2422
20191113,940,2371,2418
20191114,954,2372,2440
20191114,996,2402,2343
20191114,7329,1524,1481
20191114,7335,1474,1609
20191114,7397,1557,1613
20191114,7397,1532,1719
20191114,7398,1430,1465
20191115,951,2444,2525
20191115,998,2379,2673
20191115,999,2349,2327
20191115,7323,1517,1486
20191115,7331,1492,1507
20191115,7374,1510,1436
20191116,955,1803,1804
20191116,7304,1111,1083
20191117,912,1806,1922
20191117,921,1766,1876
20191117,7327,1122,1100
20191118,941,2372,2419
20191119,928,2404,2525
20191119,968,2371,2586
20191119,988,2371,2332
20191119,989,2368,2226
20191120,908,2411,2657
20191120,911,2417,2404
20191120,7369,1493,1468
20191121,961,2362,2337
20191121,985,2364,2524
20191121,7303,1498,1423
20191121,7335,1515,1621
20191121,7387,1504,1591
20191122,906,2445,2308
20191122,934,2416,2734
20191122,955,2454,2315
20191122,7355,1436,1445
20191123,979,1888,1974
20191123,7348,1157,1165
20191123,7387,1070,1094
20191124,950,1818,1910
20191124,960,1770,1974
20191124,7300,1119,1200
20191124,7356,1107,1055
20191124,7364,1159,1152
20191124,7366,1065,1029
20191124,7391,1061,1253
20191125,927,2467,2705
20191125,979,2425,2743
20191125,982,2404,2349
20191125,7319,1507,1700
20191125,7354,1477,1450
20191126,922,2362,2553
20191126,932,2489,2355
20191126,947,2431,2306
20191126,7303,1555,1530
20191126,7313,1439,1544
20191127,953,2403,2523
20191127,955,2311,2589
20191128,905,2465,2725
20191128,952,2358,2817
20191128,7339,1452,1359
20191129,982,2404,2387
20191129,993,2331,2126
20191129,7398,1426,1613
20191130,980,1743,1768
20191130,984,1745,1606
20191130,7396,1152,1061
20191201,950,1804,1766
20191201,7319,1147,1252
20191202,911,2368,2280
20191202,918,2396,2668
20191202,7361,1455,1362
20191203,7300,1516,1571
20191203,7311,1544,1617
20191204,970,2504,2335
20191204,7344,1478,1498
20191204,7353,1495,1595
20191205,947,2506,2500
20191205,953,2336,2635
20191205,972,2331,2401
20191206,902,2444,2418
20191206,954,2399,2166
20191206,957,2486,2322
20191206,7317,1460,1542
20191207,986,1761,1621
20191207,7310,1138,1303
20191207,7386,1071,1156
20191208,920,1820,2041
20191208,952,1765,1890
20191208,960,1789,1975
20191208,984,1731,1718
20191208,7343,1088,995
20191208,7352,1108,1008
20191208,7388,1149,1300
20191208,7399,1108,1251
20191209,7334,1497,1438
20191209,7334,1526,1447
20191209,7339,1464,1336
20191209,7361,1510,1580
20191209,7378,1499,1778
20191209,7389,1498,1719
20191209,7391,1507,1507
20191210,912,2414,2408
20191210,936,2428,2608
20191210,986,2314,2420
20191210,7344,1535,1394
20191210,7372,1452,1533
20191211,919,2466,2342
20191211,933,2519,2743
20191211,949,2501,2323
20191211,7326,1486,1487
20191212,977,2442,2588
20191212,991,2369,2322
20191212,999,2318,2188
20191212,7323,1498,1487
20191212,7325,1552,1667
20191212,7360,1500,1613
20191212,7365,1494,1553
20191213,924,2395,2651
20191213,959,2344,2531
20191213,970,2397,2781
20191213,7336,1457,1488
20191214,905,1801,2008
20191214,905,1801,1927
20191214,928,1764,1913
20191214,955,1771,1677
20191214,7356,1149,905
20191215,957,1751,1840
20191216,936,2347,2545
20191216,975,2384,2218
20191216,7315,1465,1326
20191217,918,2538,2966
20191217,947,2382,2415
20191217,951,2360,2666
20191217,953,2437,2442
20191217,992,2416,2717
20191217,999,2427,2723
20191217,7359,1580,1608
20191217,7384,1452,1381
20191218,902,2413,2606
20191218,7318,1500,1591
20191218,7394,1480,1409
20191219,967,2456,2639
20191219,982,2424,2584
20191219,996,2518,2685
20191219,7308,1529,1609
20191219,7354,1497,1775
20191220,941,2355,2189
20191220,965,2348,2331
20191220,969,2432,2577
20191220,7344,1480,1426
20191221,7300,1163,1060
20191221,7300,1073,1131
20191221,7303,1149,1280
20191222,983,1780,1604
20191222,7348,1155,1402
20191222,7369,1139,1133
20191223,908,2319,2573
20191223,956,2350,2572
20191223,7309,1518,1379
20191223,7349,1510,1486
20191223,7393,1522,1431
20191224,964,2461,2536
20191224,7374,1520,1599
20191225,7333,1474,1318
20191225,7350,1474,1421
20191225,7371,1430,1585
20191225,7376,1479,1525
20191225,7383,1508,1622
20191225,7386,1466,1466
20191226,915,2369,2391
20191226,931,2320,2891
20191226,7314,1494,1471
20191226,7367,1499,1702
20191227,930,2430,2667
20191227,7331,1448,1467
20191227,7343,1466,1445
20191228,930,1791,2011
20191228,965,1839,1916
20191228,975,1815,1822
20191228,7336,1191,1277
20191228,7354,1125,1199
20191228,7374,1118,1132
20191228,7374,1130,1274
20191230,911,2358,2250
20191230,7337,1525,1718
20191230,7355,1607,1661
20191231,952,2416,2486
20191231,7358,1467,1422
20191231,7360,1570,1893
20191231,7392,1521,1351
