trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20241001,978,3159,3239
20241001,7307,1985,1566
20241002,7301,1930,2002
20241003,947,3001,3525
20241003,953,3047,3138
20241003,964,3094,3188
20241003,7375,1901,2156
20241004,922,3171,3134
20241004,7306,1950,1791
20241005,927,2292,2528
20241005,987,2460,2426
20241005,7327,1460,1301
20241005,7365,1449,1505
20241005,7376,1412,1526
20241006,923,2346,2196
20241006,937,2368,2479
20241006,972,2333,2197
20241006,7335,1474,1516
20241006,7379,1445,1463
20241007,933,3122,3602
20241008,903,3143,3327
20241009,927,3231,3943
20241009,7301,1916,1800
20241009,7332,1902,2192
20241009,7363,2006,1903
20241010,7355,1884,1992
20241011,998,3047,2949
20241011,7363,1948,2202
20241011,7374,1971,2009
20241012,915,2295,2117
20241012,946,2361,2689
20241012,948,2402,2088
20241012,955,2333,2615
20241012,960,2345,2558
20241012,7345,1472,1497
20241012,7366,1405,1550
20241012,7393,1420,1584
20241013,924,2313,2616
20241013,7333,1493,1717
20241013,7372,1508,1186
20241013,7389,1427,1366
20241014,944,3184,3021
20241014,7309,1838,1928
20241014,7346,1947,1893
20241015,954,3142,3095
20241015,991,3180,3338
20241015,7322,1991,2090
20241015,7325,1925,2060
20241016,7398,1838,1842
20241016,7399,1955,1953
20241017,935,3128,3123
20241017,980,3213,3127
20241017,7319,1882,1898
20241017,7386,1926,2062
20241018,999,3098,3296
20241018,7354,1943,2056
20241018,7367,1867,1909
20241018,7393,1905,2070
20241019,945,2325,2565
20241019,7344,1498,1584
20241019,7374,1439,1368
20241020,936,2349,2573
20241020,981,2252,2252
20241020,7349,1451,1684
20241020,7385,1439,1706
20241021,909,3046,3456
20241022,926,3092,3143
20241022,7302,1961,2382
20241023,933,3169,3834
20241023,984,3159,3140
20241023,992,3090,3343
20241023,7316,1912,1810
20241024,923,3026,3156
20241024,934,3179,3162
20241024,957,3252,3632
20241024,984,3025,2979
20241024,7323,1955,2079
20241024,7336,1997,2232
20241025,902,3062,2964
20241025,905,2994,2724
20241025,939,3173,2581
20241025,7307,1945,1892
20241025,7388,1972,1860
20241026,905,2271,2402
20241026,967,2369,2638
20241026,7346,1490,1558
20241027,7303,1426,1482
20241027,7305,1459,1653
20241027,7311,1405,1476
20241027,7345,1485,1451
20241027,7388,1453,1404
20241028,906,3177,3522
20241028,918,3122,3150
20241028,7366,1927,2089
20241028,7369,1953,1897
20241028,7373,2022,2042
20241029,921,3085,3203
20241029,922,3138,3212
20241029,935,3087,3018
20241029,936,3048,3084
20241029,940,3150,3019
20241029,7332,1976,2043
20241029,7379,1923,1862
20241030,994,3160,2975
20241030,997,3129,3211
20241030,7366,1971,1864
20241031,912,3103,3409
20241031,937,3106,3391
20241101,922,3090,2905
20241101,7317,1973,1791
20241102,921,2394,2384
20241102,936,2308,2440
20241102,984,2333,2411
20241102,7303,1433,1230
20241102,7313,1500,1505
20241102,7326,1462,1575
20241102,7337,1435,1501
20241102,7357,1359,1412
20241102,7391,1463,1568
20241103,900,2364,2511
20241103,949,2380,2406
20241103,992,2338,2306
20241104,912,3207,3486
20241104,919,3161,3530
20241104,981,3134,3340
20241104,983,3166,3570
20241104,989,3101,3262
20241104,7301,1943,2226
20241104,7313,1947,1978
20241104,7319,1975,2120
20241104,7328,1905,2006
20241104,7347,1968,1784
20241104,7358,1988,1970
20241104,7399,1897,1724
20241105,934,3110,2957
20241105,935,3161,3103
20241105,7354,1931,1958
20241105,7389,1954,2088
20241106,905,3104,3308
20241106,928,3103,2990
20241106,7312,1944,1896
20241106,7367,1960,2276
20241107,923,3133,3627
20241107,975,3096,3128
20241107,7325,1961,1827
20241107,7367,1971,2022
20241108,973,3046,3559
20241108,996,3015,3152
20241108,7376,1899,1919
20241109,908,2429,2172
20241109,978,2456,2272
20241109,7305,1442,1338
20241110,914,2349,2078
20241110,968,2378,2483
20241110,979,2347,2307
20241110,7320,1436,1468
20241110,7358,1506,1774
20241110,7390,1396,1536
20241110,7395,1479,1567
20241111,976,3097,3050
20241111,997,3200,3753
20241111,7374,1910,1575
20241112,953,3100,3468
20241112,7372,2035,2085
20241113,918,3172,3295
20241113,988,3129,3539
20241113,999,3114,3273
20241113,7318,2002,1991
20241113,7335,1945,2081
20241113,7337,1911,1929
20241113,7340,1946,2200
20241113,7357,2001,2149
20241113,7374,1939,2122
20241114,960,3128,3125
20241114,977,3112,3219
20241114,7350,1965,1808
20241115,900,3086,3187
20241115,907,3147,2759
20241115,967,3122,3517
20241115,988,3157,3343
20241115,7398,2008,2027
20241116,984,2314,2691
20241116,994,2435,2587
20241116,7331,1508,1767
20241117,7311,1422,1565
20241117,7339,1418,1379
20241117,7386,1434,1451
20241118,927,3126,3489
20241118,931,3061,3204
20241118,954,3157,3598
20241118,977,3168,2874
20241118,7362,1974,1857
20241118,7370,1953,1996
20241119,943,3128,3223
20241119,999,3197,3232
20241119,7312,2017,1921
20241119,7325,1929,1839
20241120,7319,2035,2229
20241121,961,3104,3367
20241121,974,3094,3487
20241122,914,3183,3223
20241122,917,3106,3564
20241122,923,3138,3216
20241122,924,3147,3011
20241122,948,3126,3595
20241122,989,3100,3380
20241122,7310,2009,2081
20241122,7353,1984,1917
20241122,7391,1847,1705
20241122,7391,1956,2331
20241123,909,2262,2144
20241123,910,2273,2373
20241123,925,2324,2572
20241123,7336,1427,1661
20241123,7336,1476,1478
20241123,7390,1452,1665
20241124,937,2407,2486
20241124,975,2260,2156
20241124,7367,1504,1464
20241124,7372,1484,1681
20241125,972,3103,3709
20241125,7377,1915,1890
20241126,900,3125,3361
20241126,912,3229,3245
20241126,980,3040,3258
20241126,994,3203,2912
20241126,7352,1891,1970
20241126,7397,1931,1965
20241127,928,3017,3086
20241127,948,3115,3133
20241127,950,3167,3334
20241127,951,3140,2957
20241127,7309,1964,2357
20241127,7331,1925,1849
20241127,7353,2034,2102
20241127,7379,1923,1965
20241128,952,3189,3246
20241128,960,3129,2822
20241129,912,3020,3304
20241129,925,3194,3241
20241129,954,3054,3203
20241129,958,3049,3276
20241129,982,3128,3276
20241129,7331,2016,2052
20241129,7380,1998,1832
20241129,7399,1864,1975
20241130,955,2358,2238
20241130,964,2310,2520
20241130,7316,1399,1312
20241130,7355,1488,1482
20241201,901,2330,2593
20241201,941,2294,2722
20241201,956,2420,2359
20241201,7390,1438,1444
20241202,908,3113,3221
20241202,943,3104,3437
20241202,7316,1928,2074
20241202,7319,1904,2429
20241202,7357,1982,1835
20241202,7394,1979,1854
20241202,7395,1924,2229
20241203,900,3156,3031
20241203,964,3109,2838
20241203,987,3132,2950
20241203,7317,1952,2130
20241203,7350,1984,2282
20241204,901,3108,3387
20241204,980,3176,3267
20241204,7328,1938,2006
20241204,7349,1950,1859
20241205,965,3197,3527
20241205,7343,1953,2133
20241205,7369,1990,2148
20241205,7372,1982,1774
20241206,923,3078,3367
20241206,948,3080,3387
20241206,950,3112,3333
20241206,965,3115,3120
20241206,984,3133,2902
20241206,986,3064,3022
20241206,7332,1944,2184
20241206,7373,1882,2222
20241207,914,2331,2297
20241207,925,2366,2106
20241207,942,2327,2340
20241207,7308,1437,1635
20241207,7308,1499,1647
20241207,7365,1405,1455
20241208,969,2382,2410
20241208,981,2418,2509
20241208,7344,1467,1489
20241209,939,3129,2855
20241209,957,3101,3267
20241209,7305,1948,2025
20241209,7366,1959,2209
20241209,7397,1931,2135
20241210,909,3100,3343
20241210,953,3041,3238
20241210,961,3171,3049
20241210,962,3120,3258
20241210,967,3102,3010
20241210,991,3327,3390
20241210,7363,1927,1886
20241211,905,3199,3482
20241212,917,3122,3028
20241212,944,3072,2533
20241212,7323,1941,1870
20241213,934,3099,3397
20241213,959,3056,3359
20241213,967,3039,3027
20241213,970,3014,2588
20241213,7300,1973,2095
20241213,7305,2023,2065
20241214,908,2345,2418
20241214,989,2319,2142
20241214,7345,1381,1510
20241214,7345,1392,1541
20241214,7367,1462,1588
20241215,7342,1488,1554
20241216,915,3123,2796
20241216,7312,1908,2112
20241216,7379,1949,2012
20241217,988,3135,3179
20241217,7331,1953,1962
20241218,906,3129,3273
20241218,917,3091,3410
20241218,927,3157,3335
20241218,939,3144,3304
20241218,975,3067,2599
20241218,7351,1970,1592
20241219,921,3114,3586
20241219,948,3218,3368
20241219,960,3119,3356
20241219,978,3032,3156
20241219,7335,1982,2111
20241219,7384,2006,2553
20241220,905,3095,2999
20241220,914,3144,2903
20241220,961,3027,2960
20241220,967,3084,2724
20241220,977,2957,3200
20241220,7307,2013,2111
20241220,7346,1950,1976
20241220,7362,1958,1961
20241220,7377,1990,1919
20241222,952,2292,2554
20241222,7355,1397,1222
20241222,7382,1515,1622
20241223,904,3075,2957
20241223,949,3024,3474
20241223,7324,1972,2207
20241223,7352,1927,2118
20241223,7377,1912,1977
20241224,955,3186,3628
20241224,7390,1939,1878
20241225,916,3045,3090
20241225,7303,2007,1704
20241225,7355,1887,2123
20241225,7397,1995,1875
20241226,947,3135,3333
20241226,983,3095,2905
20241226,7324,1910,2019
20241226,7335,1969,1914
20241226,7378,1961,2038
20241226,7395,1946,1724
20241227,905,3092,3091
20241227,941,3059,2426
20241227,982,3126,3438
20241227,7317,1954,1790
20241227,7342,1905,2070
20241227,7398,1871,1669
20241228,7308,1465,1416
20241228,7347,1469,1590
20241228,7357,1435,1376
20241229,947,2373,2263
20241229,7346,1473,1555
20241229,7363,1376,1451
20241230,925,3164,3205
20241230,948,3167,3054
20241230,959,3175,3060
20241230,989,3156,3433
20241230,7362,1990,1864
20241231,909,3120,3438
20241231,7323,1903,1703
20241231,7356,1882,1671
20241231,7360,1942,1953
