trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20220927,7353,1729,1734
20220927,7358,1733,1924
20220928,904,2861,2896
20220928,935,2827,3066
20220928,951,2681,2706
20220928,966,2880,2697
20220928,967,2818,2604
20220928,7329,1747,1881
20220928,7345,1863,1908
20220929,927,2761,3042
20220929,950,2846,3185
20220929,7331,1792,1610
20220930,952,2783,3027
20220930,971,2842,3134
20220930,990,2733,3190
20221001,907,2189,2448
20221001,7304,1381,1366
20221001,7335,1328,1436
20221001,7339,1293,1293
20221001,7373,1323,1395
20221002,907,2106,2125
20221002,908,2090,2365
20221002,909,2157,2265
20221002,911,2067,2119
20221002,923,2074,2003
20221002,7325,1295,1161
20221003,912,2860,2885
20221003,947,2906,2789
20221003,983,2863,2922
20221003,994,2793,3078
20221003,7309,1826,1968
20221003,7376,1750,1805
20221003,7376,1743,1907
20221004,927,2823,3081
20221004,7321,1753,1654
20221004,7334,1724,1706
20221005,973,2889,3498
20221005,7314,1790,2081
20221005,7316,1716,1677
20221005,7340,1762,1906
20221006,978,2824,2674
20221006,7313,1747,1653
20221006,7376,1734,1867
20221007,927,2836,2954
20221007,930,2838,3199
20221007,974,2807,3203
20221008,964,1992,1911
20221008,977,2137,2249
20221008,994,2170,2153
20221008,7363,1373,1338
20221009,962,2198,2362
20221009,7335,1344,1458
20221010,928,2831,2804
20221010,7397,1783,1944
20221011,913,2913,2803
20221011,7313,1767,1773
20221011,7343,1779,1720
20221011,7350,1767,1778
20221011,7383,1761,2108
20221011,7384,1719,1682
20221012,914,2844,2991
20221012,923,2808,2750
20221012,925,2813,2981
20221012,7311,1756,1596
20221012,7323,1742,1827
20221012,7328,1768,1757
20221012,7329,1768,2025
20221012,7331,1743,1664
20221012,7386,1809,1663
20221013,931,2822,3020
20221013,951,2775,2933
20221013,979,2724,3102
20221013,7332,1796,1837
20221013,7339,1777,1943
20221013,7361,1760,1737
20221013,7364,1789,1977
20221013,7364,1749,1887
20221014,919,2803,2600
20221014,942,2854,3062
20221014,992,2897,3087
20221014,7335,1840,1825
20221014,7389,1770,1934
20221015,937,2133,2187
20221015,937,2067,1909
20221015,962,2092,2096
20221016,907,2138,2154
20221016,7306,1268,1333
20221016,7331,1280,1226
20221016,7356,1342,1445
20221017,927,2845,2916
20221018,904,2786,2877
20221018,7300,1771,1932
20221018,7348,1777,1784
20221018,7359,1775,1797
20221019,7351,1709,1626
20221019,7397,1697,1687
20221020,958,2879,2619
20221020,7342,1801,1757
20221021,945,2722,2805
20221021,953,2833,2736
20221022,907,2174,2206
20221022,977,2157,2351
20221022,988,2073,1955
20221022,7333,1299,1311
20221023,911,2148,2184
20221023,920,2156,2124
20221023,7320,1307,1355
20221023,7331,1368,1481
20221023,7341,1317,1586
20221023,7356,1333,1552
20221023,7372,1318,1386
20221023,7384,1317,1340
20221024,902,2750,2897
20221024,914,2784,2697
20221024,964,2865,2885
20221024,7317,1732,1878
20221024,7386,1771,1844
20221025,921,2913,2816
20221025,941,2900,3073
20221026,978,2748,3145
20221026,7318,1803,1802
20221026,7330,1804,1894
20221026,7334,1708,1496
20221026,7369,1829,1921
20221027,969,2833,2913
20221028,913,2859,2833
20221028,939,2918,3086
20221028,962,2839,2685
20221028,974,2794,2953
20221028,7395,1750,1729
20221029,955,2163,2361
20221029,968,2123,2296
20221029,7318,1321,1342
20221030,938,2054,2100
20221030,947,2108,2021
20221031,914,2832,2998
20221101,926,2912,2845
20221101,7319,1766,1713
20221101,7357,1720,1821
20221101,7392,1760,1482
20221102,931,2855,3169
20221102,988,2796,3253
20221102,7382,1812,2097
20221103,917,2849,3214
20221103,921,2895,2719
20221103,978,2754,2859
20221103,7327,1737,1875
20221104,927,2843,2719
20221104,950,2880,3091
20221105,981,2120,2360
20221105,7357,1387,1279
20221105,7378,1332,1343
20221106,930,2135,2119
20221106,986,2155,2128
20221106,7308,1363,1324
20221106,7322,1325,1360
20221106,7330,1376,1374
20221106,7378,1297,1473
20221107,919,2726,2743
20221107,955,2803,3139
20221107,994,2823,3207
20221107,998,2812,2674
20221108,7378,1763,1915
20221109,903,2858,3368
20221109,926,2950,2957
20221109,972,2915,3220
20221109,984,2797,2740
20221109,7350,1687,1796
20221109,7383,1774,1689
20221110,919,2892,2802
20221110,962,2873,3116
20221111,924,2837,3195
20221111,959,2908,2714
20221111,7312,1749,1656
20221111,7382,1815,1545
20221112,7313,1283,1314
20221112,7330,1306,1425
20221112,7333,1355,1285
20221113,7316,1377,1627
20221113,7387,1315,1264
20221114,7310,1711,1911
20221115,967,2870,3137
20221115,977,2802,2895
20221115,7323,1862,2091
20221115,7359,1841,1950
20221116,950,2709,2476
20221116,7321,1790,1955
20221116,7325,1755,1673
20221117,911,2810,2804
20221117,943,2870,2932
20221117,969,2829,3040
20221117,7307,1721,1710
20221117,7336,1768,1644
20221117,7355,1745,1627
20221117,7398,1779,1694
20221118,915,2789,3219
20221118,948,2895,2768
20221118,977,2868,2584
20221118,7319,1700,1700
20221118,7383,1757,1859
20221119,7339,1319,1354
20221119,7355,1337,1497
20221119,7374,1292,1357
20221120,7324,1291,1217
20221120,7337,1338,1337
20221120,7339,1344,1221
20221120,7358,1370,1278
20221120,7392,1291,1585
20221121,903,2820,2571
20221121,7308,1751,1824
20221121,7377,1788,1646
20221122,905,2805,3072
20221122,983,2855,3218
20221122,7349,1840,2241
20221123,939,2769,2970
20221123,972,2830,2768
20221123,986,2821,2615
20221124,901,2802,3219
20221124,922,2849,2855
20221124,7300,1814,1743
20221124,7357,1742,1764
20221125,988,2855,2578
20221125,993,2894,2725
20221125,7364,1794,1690
20221125,7370,1853,1924
20221125,7393,1748,1837
20221125,7399,1794,1825
20221126,904,2085,2190
20221126,905,2135,1878
20221126,956,2109,2284
20221126,990,2104,2329
20221126,7310,1327,1344
20221126,7396,1360,1353
20221127,904,2154,2054
20221127,913,2149,2233
20221127,917,2071,2257
20221127,941,2170,1908
20221127,7301,1437,1597
20221127,7318,1297,1498
20221127,7320,1324,1438
20221127,7338,1324,1367
20221128,7359,1772,2018
20221129,928,2813,2751
20221129,941,2793,2806
20221129,947,2868,2780
20221129,979,2811,3219
20221129,7340,1771,1897
20221130,949,2803,2879
20221130,7356,1777,1903
20221201,905,2831,3050
20221201,976,2895,2870
20221201,7333,1752,1954
20221201,7388,1724,1720
20221202,965,2876,2827
20221202,995,2789,3144
20221203,941,2162,2098
20221203,957,2172,2674
20221203,959,2115,2127
20221203,7381,1366,1454
20221204,917,2132,2434
20221204,921,2106,1966
20221204,938,2091,2139
20221204,941,2049,1988
20221204,7377,1291,1138
20221204,7384,1323,1421
20221204,7391,1315,1391
20221204,7391,1362,1417
20221205,928,2829,3083
20221205,970,2788,3202
20221205,977,2789,2902
20221205,7354,1738,1949
20221205,7359,1740,1871
20221205,7392,1817,1728
20221206,917,2762,3120
20221206,999,2818,2777
20221206,7321,1849,2170
20221206,7321,1759,1770
20221206,7389,1755,1789
20221206,7395,1771,1522
20221207,7389,1735,1865
20221208,7324,1843,1713
20221208,7353,1815,1522
20221209,7304,1779,1803
20221209,7345,1762,1669
20221210,915,2109,2320
20221210,933,2160,2329
20221210,936,2176,2044
20221210,987,2115,2223
20221210,7331,1306,1128
20221210,7399,1279,1272
20221211,923,2104,2190
20221211,928,2161,2191
20221211,931,2130,2126
20221211,7312,1316,1490
20221212,953,2864,3012
20221212,963,2824,2775
20221212,7376,1786,1706
20221212,7399,1812,1711
20221213,999,2897,3047
20221213,7301,1811,1837
20221214,955,2906,2782
20221214,968,2987,2960
20221214,992,2777,2865
20221214,7352,1737,1818
20221214,7358,1783,1909
20221214,7372,1834,1780
20221214,7396,1741,1872
20221215,906,2800,2765
20221215,910,2917,3012
20221215,917,2800,2464
20221215,918,2766,2667
20221215,928,2712,2537
20221215,961,2754,2708
20221215,7365,1804,1822
20221216,929,2813,2778
20221216,933,2854,2980
20221216,977,2855,2885
20221216,988,2843,2857
20221216,7300,1839,2014
20221216,7312,1698,2067
20221216,7328,1759,1868
20221216,7384,1718,1777
20221217,910,2095,2223
20221217,983,2074,2222
20221218,7310,1424,1558
20221218,7325,1318,1189
20221218,7364,1321,1466
20221219,910,2876,2726
20221219,959,2932,3136
20221219,962,2710,2802
20221220,922,2853,2202
20221220,934,2799,2570
20221220,7365,1771,1864
20221221,912,2873,3051
20221221,925,2816,2897
20221221,7309,1723,1561
20221221,7361,1788,1617
20221222,962,2837,3186
20221222,963,2856,3170
20221222,973,2845,2944
20221222,7316,1715,1910
20221222,7341,1801,2061
20221222,7345,1756,1556
20221223,928,2831,2890
20221223,930,2790,2894
20221223,931,2900,3115
20221223,966,2854,2721
20221223,7318,1740,1923
20221223,7394,1767,1734
20221223,7394,1858,2119
20221224,974,2163,2176
20221224,7307,1334,1420
20221224,7399,1362,1551
20221225,923,2106,2191
20221225,949,2126,2035
20221225,7364,1345,1491
20221225,7385,1383,1383
20221226,901,2907,3166
20221226,940,2873,2930
20221226,7357,1769,1975
20221226,7394,1799,1776
20221227,928,2869,2985
20221227,967,2738,2876
20221227,7304,1736,1810
20221227,7381,1820,2158
20221227,7396,1774,1797
20221228,940,2817,2677
20221228,7332,1693,2021
20221228,7379,1814,2032
20221229,907,2885,3155
20221229,912,2810,2979
20221229,916,2864,3223
20221229,946,2802,2573
20221229,954,2775,2671
20221229,958,2836,2973
20221229,7382,1805,1847
20221230,904,2852,2875
20221230,921,2834,2981
20221230,923,2811,2780
20221230,7346,1798,1947
20221230,7351,1775,1770
20221231,971,2153,2373
20221231,7342,1323,1440
20221231,7386,1320,1651
20221231,7391,1316,1167
