trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20231008,7377,1414,1586
20231009,955,2904,3040
20231009,961,3014,3351
20231009,7314,1853,1966
20231009,7345,1827,2061
20231009,7360,1800,1803
20231010,978,2997,3280
20231010,7319,1886,2036
20231011,936,2935,2481
20231011,940,2920,3227
20231011,7326,1880,1655
20231011,7379,1881,1875
20231012,964,3051,3016
20231013,936,3017,3678
20231013,957,2920,3106
20231013,7320,1846,1769
20231014,908,2222,1869
20231014,7327,1349,1249
20231014,7372,1478,1499
20231014,7395,1316,1277
20231015,900,2266,2506
20231015,992,2302,2613
20231016,934,2999,3424
20231016,7362,1864,1841
20231016,7375,1839,1999
20231017,950,2917,2946
20231017,7320,1855,2047
20231017,7369,1900,1827
20231017,7380,1819,1772
20231018,7322,1861,1753
20231018,7356,1842,1949
20231018,7369,1870,2012
20231018,7393,1824,2022
20231019,933,2952,2592
20231019,945,3040,3368
20231019,7311,1876,1750
20231019,7343,1864,2083
20231019,7345,1883,2067
20231019,7356,1831,1852
20231019,7383,1871,1646
20231020,912,3008,3222
20231020,922,2921,3226
20231020,928,3018,2532
20231020,960,3062,3292
20231020,997,3116,3275
20231020,999,3046,3024
20231020,7335,1855,2006
20231020,7351,1915,1728
20231020,7379,1836,1895
20231021,902,2225,2162
20231021,922,2255,2409
20231021,926,2236,2689
20231021,940,2253,2216
20231021,965,2113,1946
20231021,967,2257,2186
20231021,7300,1374,1328
20231021,7331,1427,1551
20231021,7347,1410,1291
20231021,7380,1443,1416
20231021,7393,1341,1404
20231021,7398,1357,1479
20231022,928,2225,2371
20231022,7333,1409,1453
20231022,7348,1404,1541
20231022,7358,1401,1505
20231022,7396,1444,1532
20231023,979,2974,2852
20231023,7312,1783,2028
20231023,7315,1893,1842
20231023,7325,1847,1953
20231023,7330,1912,2064
20231023,7381,1959,1894
20231024,904,3015,3467
20231024,930,2974,3085
20231024,945,2972,3343
20231024,7364,1879,1926
20231025,923,3060,3396
20231025,957,2985,3250
20231025,981,3008,3366
20231025,986,2949,3093
20231025,7319,1851,1860
20231025,7330,1871,1971
20231025,7351,1899,1756
20231026,956,3034,3437
20231026,969,2967,2929
20231026,974,3036,2729
20231026,7362,1907,1998
20231027,936,2941,3246
20231027,7324,1891,1802
20231027,7369,1825,1920
20231027,7386,1862,1640
20231027,7396,1894,2091
20231028,943,2182,1863
20231028,7391,1397,1680
20231029,902,2262,2123
20231029,969,2222,2288
20231030,7366,1889,1918
20231030,7370,1854,1727
20231030,7390,1885,1815
20231030,7393,1738,1824
20231031,950,2958,3087
20231031,975,2891,2891
20231031,993,2996,2903
20231031,7305,1839,1952
20231031,7319,1891,2032
20231031,7379,1856,1814
20231101,912,2931,3365
20231101,7319,1843,1760
20231101,7362,1928,1682
20231102,919,2948,3088
20231102,921,2990,3274
20231102,937,3000,2954
20231102,981,2920,2891
20231102,7319,1866,1775
20231102,7346,1877,2147
20231103,919,3000,2893
20231103,951,2994,3497
20231103,7321,1873,1975
20231103,7349,1868,1560
20231104,933,2227,2208
20231104,7321,1377,1466
20231104,7369,1308,1445
20231104,7387,1355,1536
20231105,904,2242,2325
20231105,930,2170,2421
20231105,997,2265,2472
20231105,7313,1456,1515
20231105,7335,1412,1592
20231105,7383,1408,1579
20231106,961,2988,2952
20231107,902,3007,3183
20231107,903,2929,2553
20231107,908,3000,3107
20231107,913,3009,3605
20231107,977,3018,3060
20231107,982,2915,2713
20231107,999,2972,3055
20231107,7370,1856,1974
20231108,972,2916,3022
20231108,996,2956,3020
20231108,7364,1857,1686
20231108,7396,1843,1843
20231109,901,2906,3396
20231109,966,3048,3111
20231109,7364,1825,1797
20231110,938,3012,2965
20231110,966,2976,2904
20231110,7310,1854,1859
20231110,7353,1812,1797
20231111,900,2281,2671
20231111,942,2234,2011
20231111,947,2236,2457
20231111,955,2189,2270
20231111,978,2229,1829
20231111,7368,1327,1343
20231111,7375,1402,1394
20231112,912,2275,2693
20231112,928,2288,2512
20231112,971,2258,2284
20231112,989,2349,2454
20231113,947,3012,3064
20231113,947,3008,3205
20231113,994,2983,3029
20231113,7319,1876,1904
20231113,7384,1865,1733
20231114,912,2923,3038
20231114,939,3049,2836
20231114,939,2973,3255
20231114,7352,1839,1776
20231114,7373,1773,1694
20231114,7377,1826,1823
20231115,926,2925,2848
20231115,7317,1870,1933
20231115,7341,1837,1729
20231116,925,3016,3372
20231116,985,2957,2855
20231116,7309,1864,2110
20231116,7332,1876,1845
20231116,7344,1877,1948
20231116,7348,1918,1951
20231116,7352,1870,2008
20231116,7358,1846,1817
20231118,945,2312,2303
20231118,983,2285,2565
20231119,902,2113,2400
20231119,7320,1356,1437
20231119,7337,1399,1294
20231120,946,3039,3118
20231120,996,2927,3057
20231120,7306,1902,2048
20231120,7337,1909,1872
20231120,7353,1855,1673
20231121,919,2924,3231
20231121,920,3053,3256
20231121,979,2944,3128
20231121,7306,1887,1895
20231121,7313,1861,1889
20231121,7339,1804,1955
20231121,7344,1800,1782
20231121,7354,1871,1873
20231122,7323,1901,2222
20231122,7324,1848,1868
20231122,7334,1892,1930
20231123,928,3070,3252
20231123,7382,1858,1897
20231123,7389,1849,1957
20231123,7398,1781,1919
20231124,971,3047,3027
20231125,908,2199,2098
20231125,953,2268,2438
20231125,963,2195,2434
20231125,973,2231,2463
20231125,979,2219,2342
20231125,7310,1430,1463
20231125,7342,1403,1450
20231126,982,2246,2659
20231126,985,2222,2197
20231126,7308,1433,1334
20231126,7316,1382,1451
20231126,7367,1413,1311
20231126,7375,1368,1358
20231126,7380,1320,1355
20231127,925,3000,2824
20231127,965,2927,2946
20231127,981,2966,3115
20231127,7302,1774,1802
20231127,7367,1923,1986
20231128,969,3052,3199
20231128,7349,1838,1704
20231128,7372,1867,2154
20231128,7384,1928,2139
20231129,7350,1801,1783
20231129,7350,1866,2196
20231129,7363,1876,1833
20231130,909,2964,2998
20231130,911,2924,2685
20231130,925,3032,3535
20231130,936,3132,2921
20231130,937,2902,2984
20231130,7317,1886,1974
20231130,7328,1833,1715
20231130,7340,1874,2162
20231130,7378,1943,2223
20231130,7394,1798,1735
20231201,7359,1890,1953
20231201,7372,1910,1830
20231202,902,2228,2076
20231202,910,2202,2388
20231202,964,2169,2204
20231202,979,2198,2562
20231202,7368,1466,1594
20231203,922,2244,2132
20231203,950,2230,2404
20231203,7322,1358,1491
20231203,7376,1372,1397
20231203,7381,1388,1561
20231203,7392,1398,1366
20231204,929,2951,3106
20231204,933,2916,2848
20231204,954,2960,2930
20231204,955,3043,3020
20231204,7302,1841,2091
20231204,7351,1817,1777
20231204,7383,1840,1898
20231205,912,3069,3135
20231205,917,2918,3145
20231205,937,2949,3378
20231205,971,2953,3028
20231205,7392,1894,2225
20231206,990,3023,2952
20231206,997,3029,3382
20231206,7337,1865,2127
20231206,7377,1836,1805
20231207,918,3065,3257
20231207,938,3016,3014
20231207,965,3072,3384
20231207,987,2998,3521
20231207,990,2917,2876
20231208,978,2894,2443
20231209,915,2262,2331
20231209,924,2279,2704
20231209,7306,1387,1543
20231209,7326,1371,1364
20231210,928,2186,2462
20231210,7317,1375,1433
20231210,7397,1386,1505
20231211,907,3043,3192
20231211,926,3018,2919
20231211,937,2999,3334
20231211,971,2929,2866
20231211,7306,1936,1846
20231212,953,3077,3385
20231212,7363,1924,2102
20231212,7388,1913,1652
20231212,7390,1840,2125
20231213,900,2877,3110
20231213,959,2923,3393
20231213,994,2976,3005
20231213,999,2983,2920
20231213,7340,1819,1874
20231213,7354,1866,1901
20231213,7355,1869,1892
20231213,7386,1844,1763
20231214,945,2974,3141
20231214,975,2938,3061
20231214,988,2946,3168
20231215,958,3032,3237
20231215,989,2918,2859
20231215,7302,1837,1874
20231215,7327,1913,2090
20231215,7385,1851,2145
20231216,918,2247,2336
20231216,923,2274,2191
20231216,957,2155,2063
20231216,967,2254,2160
20231216,972,2193,2221
20231216,7373,1402,1498
20231216,7378,1403,1388
20231216,7393,1422,1277
20231217,934,2241,2401
20231217,7312,1379,1451
20231218,924,2986,3317
20231218,948,2971,2818
20231218,7317,1868,1852
20231218,7367,1944,1792
20231219,929,3057,3149
20231219,958,3016,2891
20231219,990,3042,3299
20231219,7320,1807,1685
20231220,912,2935,2899
20231220,999,2908,3165
20231220,7326,1791,1937
20231220,7387,1805,1549
20231221,938,3101,2980
20231221,955,2935,2777
20231221,979,2937,3245
20231221,7312,1814,1853
20231221,7362,1863,1839
20231222,937,2986,3364
20231222,938,2972,2658
20231222,947,2945,3124
20231222,958,2974,2654
20231222,7300,1865,1801
20231223,915,2192,2339
20231223,917,2201,2219
20231223,924,2221,2089
20231223,925,2263,2054
20231223,960,2273,2253
20231223,7317,1362,1321
20231223,7335,1404,1615
20231223,7353,1392,1436
20231224,902,2282,2629
20231224,915,2209,2150
20231224,989,2247,1986
20231224,997,2189,2145
20231224,7325,1409,1313
20231224,7349,1379,1574
20231224,7351,1411,1441
20231224,7397,1377,1407
20231225,7300,1872,1816
20231226,916,2928,2993
20231226,935,2999,2580
20231226,7311,1857,2087
20231226,7322,1891,2152
20231226,7324,1853,1849
20231226,7354,1876,1903
20231226,7376,1852,2087
20231227,907,2972,3393
20231227,913,3079,2501
20231227,937,2923,3196
20231227,962,2901,2884
20231227,965,2994,3276
20231227,7368,1921,1931
20231227,7391,1823,1798
20231228,979,2966,3169
20231228,7303,1863,2205
20231228,7365,1835,1956
20231228,7367,1830,2086
20231228,7394,1862,2257
20231229,908,2962,3369
20231229,993,2947,3077
20231229,7397,1743,1770
20231229,7398,1900,1690
20231231,960,2259,2411
20231231,989,2167,2069
